0.0,0.020593154032813813
0.02,0.008641091462337753
0.04,0.002030691969005731
0.06,0.0025904642116373893
0.08,0.0005390542567739151
0.1,0.031792580453100995
0.12,0.0008453054633728262
0.14,0.008590204912451023
0.16,0.0043624999046035125
0.18,0.007644055818420724
0.2,0.0016989621013497808
0.22,0.018946791146381304
0.24,0.02906818469088085
0.26,0.0421170734965744
0.28,0.011216593489491784
0.3,0.04026291666724199
0.32,0.0476113905694434
0.34,0.08772427853022877
0.36,0.08664514619303451
0.38,0.058962507711974456
0.4,0.1147850988670209
0.42,0.057604580702085316
0.44,0.024947823591962886
0.46,0.01244437203713318
0.48,0.0009508870060562142
0.5,0.007969457042939112
0.52,0.010313180853240431
0.54,0.03404916230999101
0.56,0.044190114522825834
0.58,0.026891628160523505
0.6,0.050159911712572836
0.62,0.06784890700396339
0.64,0.10373374871186249
0.66,0.1586026915738915
0.68,0.2110564297270597
0.7000000000000001,0.21346185999176268
0.72,0.31448770086498845
0.74,0.29429715086874664
0.76,0.15634880879107518
0.78,0.10644966746775124
0.8,0.11664108912414675
0.8200000000000001,0.17666687327786923
0.84,0.23838528740652068
0.86,0.11586106419097117
0.88,0.11041574913038311
0.9,0.150828720243581
0.92,0.13903056155073726
0.9400000000000001,0.034947498437389854
0.96,0.029512581401233518
0.98,0.013664627894271681
1.0,0.007927809600882125
1.02,0.014275084716599384
1.04,0.04891035270539749
1.06,0.06477003288055576
1.08,0.07494870853261351
1.1,0.04946719323505108
1.12,0.021620605404965243
1.1400000000000001,0.00396178224940419
1.16,0.0012717264583682584
1.18,0.0018664230096764594
1.2,0.00046318947779654633
1.22,0.007671034759702707
1.24,0.01837664120698227
1.26,0.012187175321016873
1.28,0.023390645152009427
1.3,0.021697665695734367
1.32,0.06107708894599547
1.34,0.14733420713532622
1.36,0.3367025480448586
1.3800000000000001,0.21314629679348934
1.4000000000000001,0.10969666928940636
1.42,0.08034699953210075
1.44,0.0878703616096899
1.46,0.13998906560145358
1.48,0.16316075268045097
1.5,0.051078784018443034
1.52,0.03787494091858962
1.54,0.07128729858779821
1.56,0.08357302677847092
1.58,0.12741251855373556
1.6,0.11489548708412022
1.62,0.10290472047320735
1.6400000000000001,0.11345187418309377
1.6600000000000001,0.13946002139185137
1.68,0.1535506560088476
1.7,0.1622625978391346
1.72,0.11822312548059143
1.74,0.14119051206154162
1.76,0.14999668801823693
1.78,0.2375198154692911
1.8,0.35488153897291314
1.82,0.37788060479639407
1.84,0.33875745123057766
1.86,0.27541778170690345
1.8800000000000001,0.3145196951645793
1.9000000000000001,0.3232282564532989
1.92,0.28981201642250287
1.94,0.2931758480540403
1.96,0.236934345976461
1.98,0.2993104398730746
2.0,0.25914472834244634
2.02,0.3798434857852178
2.04,0.4284709103817904
2.06,0.5011931324917764
2.08,0.37518259235358487
2.1,0.39082266118110665
2.12,0.47733029382650594
2.14,0.36995503584064193
2.16,0.3395442604163128
2.18,0.34218147595097353
2.2,0.21502653010647693
2.22,0.23872503629403605
2.24,0.3180465643581858
2.2600000000000002,0.23996294212854122
2.2800000000000002,0.26938380150752145
2.3000000000000003,0.16305384474230664
2.32,0.15806221482866092
2.34,0.0648581843838379
2.36,0.12268156751571042
2.38,0.15109940921675563
2.4,0.1501393789182097
2.42,0.1017394615375263
